target_id,enemy_id,enemy_archetype,specific_focus,unique_cue,avoid_repeat_note,composition_summary_token,depth_archetype
Emre,Genji,ダイブ経路と帰り道で勝負する機動敵,ゲンジのダイブ経路ではなく帰り道に照準を置き、サイバー・フラグ後の追撃を硬直後へ残す。,ゲンジがダイブした直後より、離脱方向が決まった瞬間を狙う。,ゲンジへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エムレの中距離射撃とサイバー・フラグと機動スキルの使い道を混同しない。,エムレ→ゲンジ:ダイブ経路と帰り道で勝負する機動敵,ダイブ経路・帰り道・再突入を分けるフランカー
Emre,Shion,ダイブ経路と帰り道で勝負する機動敵,シオンのダイブ経路ではなく帰り道に照準を置き、サイバー・フラグ後の追撃を硬直後へ残す。,シオンがダイブした直後より、離脱方向が決まった瞬間を狙う。,シオンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エムレの中距離射撃とサイバー・フラグと機動スキルの使い道を混同しない。,エムレ→シオン:ダイブ経路と帰り道で勝負する機動敵,ダイブ経路・帰り道・再突入を分けるフランカー
Emre,Sombra,ダイブ経路と帰り道で勝負する機動敵,ソンブラのダイブ経路ではなく帰り道に照準を置き、サイバー・フラグ後の追撃を硬直後へ残す。,ソンブラがダイブした直後より、離脱方向が決まった瞬間を狙う。,ソンブラへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エムレの中距離射撃とサイバー・フラグと機動スキルの使い道を混同しない。,エムレ→ソンブラ:ダイブ経路と帰り道で勝負する機動敵,ダイブ経路・帰り道・再突入を分けるフランカー
Emre,Tracer,ダイブ経路と帰り道で勝負する機動敵,トレーサーのダイブ経路ではなく帰り道に照準を置き、サイバー・フラグ後の追撃を硬直後へ残す。,トレーサーがダイブした直後より、離脱方向が決まった瞬間を狙う。,トレーサーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エムレの中距離射撃とサイバー・フラグと機動スキルの使い道を混同しない。,エムレ→トレーサー:ダイブ経路と帰り道で勝負する機動敵,ダイブ経路・帰り道・再突入を分けるフランカー
Emre,Venture,ダイブ経路と帰り道で勝負する機動敵,ベンチャーのダイブ経路ではなく帰り道に照準を置き、サイバー・フラグ後の追撃を硬直後へ残す。,ベンチャーがダイブした直後より、離脱方向が決まった瞬間を狙う。,ベンチャーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エムレの中距離射撃とサイバー・フラグと機動スキルの使い道を混同しない。,エムレ→ベンチャー:ダイブ経路と帰り道で勝負する機動敵,ダイブ経路・帰り道・再突入を分けるフランカー
Emre,Reaper,ダイブ経路と帰り道で勝負する機動敵,リーパーのダイブ経路ではなく帰り道に照準を置き、サイバー・フラグ後の追撃を硬直後へ残す。,リーパーがダイブした直後より、離脱方向が決まった瞬間を狙う。,リーパーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エムレの中距離射撃とサイバー・フラグと機動スキルの使い道を混同しない。,エムレ→リーパー:ダイブ経路と帰り道で勝負する機動敵,ダイブ経路・帰り道・再突入を分けるフランカー
Emre,Vendetta,ダイブ経路と帰り道で勝負する機動敵,ヴェンデッタのダイブ経路ではなく帰り道に照準を置き、サイバー・フラグ後の追撃を硬直後へ残す。,ヴェンデッタがダイブした直後より、離脱方向が決まった瞬間を狙う。,ヴェンデッタへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エムレの中距離射撃とサイバー・フラグと機動スキルの使い道を混同しない。,エムレ→ヴェンデッタ:ダイブ経路と帰り道で勝負する機動敵,ダイブ経路・帰り道・再突入を分けるフランカー
Emre,Echo,ダイブ経路と帰り道で勝負する機動敵,エコーのダイブ経路ではなく帰り道に照準を置き、サイバー・フラグ後の追撃を硬直後へ残す。,エコーがダイブした直後より、離脱方向が決まった瞬間を狙う。,エコーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エムレの中距離射撃とサイバー・フラグと機動スキルの使い道を混同しない。,エムレ→エコー:ダイブ経路と帰り道で勝負する機動敵,高度・着地・支援線を分ける空中敵
Emre,Pharah,ダイブ経路と帰り道で勝負する機動敵,ファラのダイブ経路ではなく帰り道に照準を置き、サイバー・フラグ後の追撃を硬直後へ残す。,ファラがダイブした直後より、離脱方向が決まった瞬間を狙う。,ファラへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エムレの中距離射撃とサイバー・フラグと機動スキルの使い道を混同しない。,エムレ→ファラ:ダイブ経路と帰り道で勝負する機動敵,高度・着地・支援線を分ける空中敵
Emre,Symmetra,通路と退路を制限する設置・範囲敵,シンメトラの得意な通路を避け、設置物・範囲圧を処理してから射線を作る。,シンメトラの設置・範囲圧を越えて追わず、通路を変えて撃つ。,シンメトラへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エムレの中距離射撃とサイバー・フラグと機動スキルの使い道を混同しない。,エムレ→シンメトラ:通路と退路を制限する設置・範囲敵,通路と設置物で退路を制限する敵
Emre,Junkrat,通路と退路を制限する設置・範囲敵,ジャンクラットの得意な通路を避け、設置物・範囲圧を処理してから射線を作る。,ジャンクラットの設置・範囲圧を越えて追わず、通路を変えて撃つ。,ジャンクラットへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エムレの中距離射撃とサイバー・フラグと機動スキルの使い道を混同しない。,エムレ→ジャンクラット:通路と退路を制限する設置・範囲敵,通路と設置物で退路を制限する敵
Emre,Torbjörn,スキル交換で有利不利が変わる敵,トールビョーンの主要スキルを見てから1回のピークし、機動スキルで次の位置へ戻る。,トールビョーンの主要スキル後にだけ前へ出て、失敗したら機動スキルを退路に使う。,トールビョーンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エムレの中距離射撃とサイバー・フラグと機動スキルの使い道を混同しない。,エムレ→トールビョーン:スキル交換で有利不利が変わる敵,通路と設置物で退路を制限する敵
