target_id,enemy_id,wait_category,check_skills,punish_window,target_action,reset_action
Echo,Ashe,移動・離脱の使用確認,コーチ・ガン,コーチ・ガンで移動先が決まった瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Widowmaker,移動・離脱の使用確認,グラップリング・フック,グラップリング・フックで移動先が決まった瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Emre,移動・離脱の使用確認,オルタード・バイタル,オルタード・バイタルで移動先が決まった瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Cassidy,移動・離脱の使用確認,コンバット・ロール,コンバット・ロールで移動先が決まった瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Sojourn,移動・離脱の使用確認,パワー・スライド,パワー・スライドで移動先が決まった瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Soldier: 76,防御・救助の使用確認,バイオティック・フィールド,バイオティック・フィールドを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Hanzo,移動・離脱の使用確認,体術 / 壁登り,体術 / 壁登りで移動先が決まった瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Freja,移動・離脱の使用確認,クイック・ダッシュ / アップドラフト,クイック・ダッシュ / アップドラフトで移動先が決まった瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Anran,移動・離脱の使用確認,熠閃舞 / 朱魂返,熠閃舞 / 朱魂返で移動先が決まった瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Genji,防御・救助の使用確認,木の葉返し,木の葉返しを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Shion,移動・離脱の使用確認,回避 / 凶走,回避 / 凶走で移動先が決まった瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Sombra,防御・救助の使用確認,ハック / EMP,ハック / EMPを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Tracer,防御・救助の使用確認,リコール,リコールを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Venture,防御・救助の使用確認,バロー,バローを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Reaper,防御・救助の使用確認,レイス・フォーム,レイス・フォームを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Vendetta,防御・救助の使用確認,ウォーディング・スタンス,ウォーディング・スタンスを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Echo,移動・離脱の使用確認,フライト,フライトで移動先が決まった瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Pharah,移動・離脱の使用確認,ジャンプ・ジェット / ジェット・ダッシュ,ジャンプ・ジェット / ジェット・ダッシュで移動先が決まった瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Symmetra,防御・救助の使用確認,フォトン・バリア,フォトン・バリアを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Junkrat,移動・離脱の使用確認,コンカッション・マイン,コンカッション・マインで移動先が決まった瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Torbjörn,防御・救助の使用確認,オーバーロード,オーバーロードを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Bastion,接近・仕掛けの後隙確認,強襲モード / A-36タクティカル・グレネード,強襲モード / A-36タクティカル・グレネードで前に出た直後、または戻り道が限定された瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Mei,防御・救助の使用確認,クリオフリーズ / アイス・ウォール,クリオフリーズ / アイス・ウォールを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Illari,防御・救助の使用確認,ヒーリング・パイロン,ヒーリング・パイロンを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Jetpack Cat,防御・救助の使用確認,ゴロゴロ,ゴロゴロを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Juno,防御・救助の使用確認,ハイパーリング / オービタル・レイ,ハイパーリング / オービタル・レイを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Baptiste,防御・救助の使用確認,イモータリティ・フィールド / リジェネ・バースト,イモータリティ・フィールド / リジェネ・バーストを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Mercy,防御・救助の使用確認,蘇生 / ガーディアン・エンジェル,蘇生 / ガーディアン・エンジェルを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Lifeweaver,防御・救助の使用確認,ライフグリップ / ペタル・プラットフォーム / 命の樹,ライフグリップ / ペタル・プラットフォーム / 命の樹を使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
